  25  38  63      8.505100    8.433039    0.072062
  25  39  64      8.437417    8.371807    0.065610
  25  40  65      8.400681    8.305708    0.094974
  25  41  66      8.331799    8.235271    0.096528
  26  24  50      8.354268    8.175323    0.178946
  26  25  51      8.461129    8.304484    0.156645
  26  26  52      8.609625    8.410467    0.199158
  26  27  53      8.648783    8.495603    0.153180
  26  28  54      8.736370    8.561975    0.174396
  26  29  55      8.746584    8.611449    0.135135
  26  30  56      8.790342    8.645701    0.144641
  26  31  57      8.770267    8.666232    0.104034
  26  32  58      8.792238    8.674395    0.117844
  26  33  59      8.754760    8.671406    0.083354
  26  34  60      8.755847    8.658364    0.097483
  26  35  61      8.703765    8.636257    0.067508
  26  36  62      8.692881    8.605986    0.086895
  26  37  63      8.631549    8.568353    0.063196
  26  38  64      8.612388    8.524096    0.088291
  26  39  65      8.546402    8.473880    0.072522
  26  40  66      8.521724    8.418305    0.103418
  26  41  67      8.449696    8.357921    0.091775
  26  42  68      8.406424    8.293221    0.113203
  27  26  53      8.477643    8.305521    0.172122
  27  27  54      8.569205    8.408396    0.160810
  27  28  55      8.669607    8.491883    0.177724
  27  29  56      8.694825    8.557850    0.136975
  27  30  57      8.741872    8.607975    0.133897
  27  31  58      8.738958    8.643773    0.095185
  27  32  59      8.768025    8.666605    0.101420
  27  33  60      8.746757    8.677704    0.069053
  27  34  61      8.756141    8.678182    0.077959
  27  35  62      8.721445    8.669047    0.052398
  27  36  63      8.717607    8.651208    0.066399
  27  37  64      8.675511    8.625495    0.050016
  27  38  65      8.656883    8.592658    0.064225
  27  39  66      8.605942    8.553379    0.052563
  27  40  67      8.581743    8.508279    0.073464
  27  41  68      8.524095    8.457918    0.066176
  27  42  69      8.489858    8.402815    0.087043
  27  43  70      8.421600    8.343439    0.078161
  27  44  71      8.391739    8.280215    0.111524
  28  26  54      8.392004    8.184173    0.207831
  28  27  55      8.497307    8.304134    0.193172
  28  28  56      8.642766    8.404150    0.238616
  28  29  57      8.670923    8.486083    0.184840
  28  30  58      8.732048    8.551619    0.180429
  28  31  59      8.736579    8.602269    0.134310
  28  32  60      8.780764    8.639410    0.141354
  28  33  61      8.765015    8.664280    0.100735
  28  34  62      8.794545    8.678005    0.116540
  28  35  63      8.763484    8.681603    0.081881
  28  36  64      8.777454    8.676003    0.101452
  28  37  65      8.736235    8.662042    0.074193
  28  38  66      8.739508    8.640491    0.099017
  28  39  67      8.695749    8.612041    0.083708
  28  40  68      8.682467    8.577331    0.105136
  28  41  69      8.623098    8.536940    0.086159
  28  42  70      8.604288    8.491400    0.112888
  28  43  71      8.543152    8.441187    0.101965
  28  44  72      8.520208    8.386751    0.133457
  28  45  73      8.457649    8.328492    0.129157
  29  28  57      8.503249    8.300556    0.202693
  29  29  58      8.570955    8.397930    0.173025
  29  30  59      8.641990    8.478398    0.163591
  29  31  60      8.665591    8.543481    0.122110
  29  32  61      8.715508    8.594553    0.120955
  29  33  62      8.718075    8.632863    0.085212
  29  34  63      8.752131    8.659541    0.092589
  29  35  64      8.739067    8.675620    0.063447
  29  36  65      8.757091    8.682034    0.075056
  29  37  66      8.731468    8.679640    0.051828
  29  38  67      8.737450    8.669212    0.068237
  29  39  68      8.701891    8.651461    0.050430
  29  40  69      8.695205    8.627035    0.068170
  29  41  70      8.646866    8.596530    0.050336
  29  42  71      8.635023    8.560485    0.074538
  29  43  72      8.586527    8.519399    0.067128
  29  44  73      8.568566    8.473722    0.094844
  29  45  74      8.521564    8.423876    0.097688
  29  46  75      8.495090    8.370244    0.124846
  29  47  76      8.443528    8.313172    0.130356
  29  48  77      8.403914    8.252988    0.150927
  29  49  78      8.350924    8.189987    0.160936
  30  28  58      8.395933    8.182710    0.213223
  30  29  59      8.473766    8.294992    0.178774
  30  30  60      8.583040    8.389917    0.193123
  30  31  61      8.610216    8.468999    0.141217
  30  32  62      8.679335    8.533617    0.145718
  30  33  63      8.686279    8.585019    0.101260
  30  34  64      8.735900    8.624347    0.111553
  30  35  65      8.724260    8.652633    0.071628
  30  36  66      8.759630    8.670828    0.088802
  30  37  67      8.734148    8.679790    0.054358
  30  38  68      8.755675    8.680306    0.075369
  30  39  69      8.722724    8.673102    0.049622
  30  40  70      8.729806    8.658834    0.070971
  30  41  71      8.689044    8.638107    0.050937
  30  42  72      8.691804    8.611475    0.080329
  30  43  73      8.648346    8.579444    0.068902
  30  44  74      8.642754    8.542482    0.100271
  30  45  75      8.592498    8.501019    0.091479
  30  46  76      8.582273    8.455445    0.126828
  30  47  77      8.530003    8.406126    0.123877
  30  48  78      8.507380    8.353393    0.153987
  30  49  79      8.450583    8.297554    0.153028
  30  50  80      8.423545    8.238894    0.184651
  30  51  81      8.351925    8.177669    0.174256
  31  30  61      8.445671    8.287620    0.158051
  31  31  62      8.518634    8.380269    0.138365
  31  32  63      8.583927    8.458039    0.125888
  31  33  64      8.611641    8.522182    0.089458
  31  34  65      8.662157    8.573839    0.088318
  31  35  66      8.669367    8.614054    0.055313
  31  36  67      8.707529    8.643774    0.063755
  31  37  68      8.701215    8.663869    0.037346
  31  38  69      8.724579    8.675138    0.049440
  31  39  70      8.709278    8.678311    0.030967
  31  40  71      8.717604    8.674053    0.043550
  31  41  72      8.687087    8.662982    0.024105
  31  42  73      8.693872    8.645657    0.048216
  31  43  74      8.663166    8.622598    0.040568
  31  44  75      8.660807    8.594284    0.066523
  31  45  76      8.624526    8.561150    0.063376
  31  46  77      8.613390    8.523600    0.089790
  31  47  78      8.577128    8.482008    0.095120
  31  48  79      8.556064    8.436717    0.119347
  31  49  80      8.508453    8.388044    0.120409
  31  50  81      8.483357    8.336278    0.147079
  31  51  82      8.421049    8.281693    0.139356
  31  52  83      8.372577    8.224536    0.148041
  32  31  63      8.418715    8.278600    0.140116
  32  32  64      8.528824    8.369127    0.159697
  32  33  65      8.555094    8.445653    0.109441
  32  34  66      8.625437    8.509318    0.116118
  32  35  67      8.632851    8.561166    0.071685
  32  36  68      8.688135    8.602149    0.085986
  32  37  69      8.680963    8.633146    0.047816
  32  38  70      8.721699    8.654961    0.066738
  32  39  71      8.703307    8.668324    0.034983
  32  40  72      8.731742    8.673919    0.057823
  32  41  73      8.705046    8.672361    0.032684
  32  42  74      8.725198    8.664225    0.060973
  32  43  75      8.695598    8.650039    0.045559
  32  44  76      8.705235    8.630284    0.074951
  32  45  77      8.671041    8.605411    0.065631
  32  46  78      8.671663    8.575832    0.095831
  32  47  79      8.634500    8.541928    0.092571
  32  48  80      8.627571    8.504050    0.123521
  32  49  81      8.580658    8.462524    0.118134
  32  50  82      8.563756    8.417653    0.146103
  32  51  83      8.504345    8.369710    0.134635
  32  52  84      8.465526    8.318956    0.146569
  32  53  85      8.401769    8.265633    0.136136
  33  32  65      8.396234    8.268073    0.128160
  33  33  66      8.468456    8.356621    0.111835
  33  34  67      8.530549    8.431964    0.098585
  33  35  68      8.557746    8.495145    0.062601
  33  36  69      8.611447    8.547125    0.064322
  33  37  70      8.621666    8.588782    0.032884
  33  38  71      8.663933    8.620920    0.043013
  33  39  72      8.660374    8.644286    0.016088
  33  40  73      8.689606    8.659555    0.030050
  33  41  74      8.679997    8.667361    0.012636
  33  42  75      8.700869    8.668283    0.032585
  33  43  76      8.682811    8.662850    0.019960
  33  44  77      8.695977    8.651559    0.044418
  33  45  78      8.673880    8.634866    0.039014
  33  46  79      8.676621    8.613188    0.063434
  33  47  80      8.650743    8.586916    0.063828
  33  48  81      8.648057    8.556408    0.091649
  33  49  82      8.611385    8.521999    0.089386
  33  50  83      8.599652    8.483996    0.115656
  33  51  84      8.547939    8.442688    0.105251
  33  52  85      8.510984    8.398338    0.112646
  33  53  86      8.456721    8.351191    0.105531
  33  54  87      8.413851    8.301476    0.112375
  34  33  67      8.369534    8.256169    0.113365
  34  34  68      8.477048    8.342857    0.134191
  34  35  69      8.501766    8.417074    0.084692
  34  36  70      8.576034    8.479776    0.096257
  34  37  71      8.586060    8.531842    0.054217
  34  38  72      8.644489    8.574083    0.070406
  34  39  73      8.641557    8.607243    0.034314
  34  40  74      8.687708    8.632009    0.055699
  34  41  75      8.678907    8.649016    0.029891
  34  42  76      8.711474    8.658848    0.052627
  34  43  77      8.694690    8.662045    0.032645
  34  44  78      8.717805    8.659107    0.058698
  34  45  79      8.695590    8.650496    0.045094
  34  46  80      8.710818    8.636638    0.074181
  34  47  81      8.686004    8.617929    0.068074
  34  48  82      8.693198    8.594737    0.098461
  34  49  83      8.658557    8.567399    0.091158
  34  50  84      8.658792    8.536234    0.122558
  34  51  85      8.610304    8.501534    0.108770
  34  52  86      8.581821    8.463569    0.118253
  34  53  87      8.529091    8.422594    0.106497
  34  54  88      8.495005    8.378842    0.116162
  34  55  89      8.435280    8.332533    0.102747
  35  35  70      8.414796    8.327944    0.086852
  35  36  71      8.481462    8.401087    0.080375
  35  37  72      8.511391    8.463309    0.048081
  35  38  73      8.568105    8.515420    0.052685
  35  39  74      8.583519    8.558165    0.025354
  35  40  75      8.627652    8.592239    0.035413
  35  41  76      8.635882    8.618277    0.017606
