  89 209  1608.4320    0.0506 1 120
  89 210  1616.5581    0.0573 1 121
  89 211  1626.2148    0.0711 1 122
  89 212  1634.2172    0.0725 1 123
  89 213  1643.4066    0.0522 1 124
  89 214  1651.1885    0.0154 1 125
  89 215  1659.6736    0.0125 1 126
  89 216  1665.6311    0.0108 1 127
  89 217  1673.1438    0.0113 1 128
  89 218  1679.0753    0.0508 1 129
  89 219  1686.4208    0.0506 1 130
  89 220  1692.3181    0.0062 1 131
  89 221  1699.6100    0.0504 1 132
  89 222  1705.5830    0.0051 1 133
  89 223  1712.4489    0.0071 1 134
  89 224  1718.1145    0.0043 1 135
  89 225  1724.7792    0.0047 1 136
  89 226  1730.1794    0.0034 1 137
  89 227  1736.7090    0.0023 1 138
  89 228  1741.7312    0.0027 1 139
  89 229  1747.9535    0.0325 1 140
  89 230  1752.9678    0.3001 1 141
  89 231  1758.9287    0.1000 1 142
  89 232  1763.7640    0.1000 1 143
  89 236  1783.9353    0.0680 1 147
  90 208  1591.7400    0.0339 1 118
  90 209  1599.9573    0.0865 1 119
  90 210  1610.5068    0.0189 1 120
  90 211  1618.7308    0.0745 1 121
  90 212  1628.6111    0.0161 1 122
  90 213  1636.6605    0.0711 1 123
  90 214  1646.1394    0.0160 1 124
  90 215  1654.0004    0.0088 1 125
  90 216  1662.6997    0.0117 1 126
  90 217  1668.8463    0.0206 1 127
  90 218  1676.7661    0.0102 1 128
  90 219  1682.7354    0.0506 1 129
  90 220  1690.6104    0.0222 1 130
  90 221  1696.4128    0.0093 1 131
  90 222  1704.2192    0.0122 1 132
  90 223  1710.1077    0.0091 1 133
  90 224  1717.5684    0.0110 1 134
  90 225  1723.3259    0.0052 1 135
  90 226  1730.5103    0.0047 1 136
  90 227  1735.9714    0.0025 1 137
  90 228  1743.0828    0.0023 1 138
  90 229  1748.3328    0.0027 1 139
  90 230  1755.1284    0.0018 1 140
  90 231  1760.2463    0.0018 1 141
  90 232  1766.6816    0.0023 1 142
  90 233  1771.4680    0.0023 1 143
  90 234  1777.6617    0.0035 1 144
  90 235  1782.0919    0.0501 1 145
  91 212  1618.3121    0.0748 1 121
  91 213  1628.3339    0.0711 1 122
  91 214  1636.5830    0.0762 1 123
  91 215  1646.2688    0.0871 1 124
  91 216  1654.4159    0.0739 1 125
  91 217  1663.2114    0.0523 1 126
  91 218  1669.6692    0.0183 1 127
  91 219  1677.8848    0.0515 1 128
  91 220  1684.0979    0.0513 1 129
  91 221  1692.1918    0.0513 1 130
  91 223  1706.3905    0.0711 1 132
  91 224  1712.9202    0.0076 1 133
  91 225  1720.5132    0.0711 1 134
  91 226  1726.8921    0.0115 1 135
  91 227  1734.1639    0.0075 1 136
  91 228  1740.1454    0.0043 1 137
  91 229  1747.2399    0.0027 1 138
  91 230  1753.0356    0.0032 1 139
  91 231  1759.8547    0.0023 1 140
  91 232  1765.4100    0.0077 1 141
  91 233  1771.9319    0.0021 1 142
  91 234  1777.1523    0.0047 1 143
  91 235  1783.2343    0.0501 1 144
  91 236  1788.2898    0.1999 1 145
  91 237  1794.0653    0.1000 1 146
  91 238  1799.0099    0.0600 1 147
  92 217  1656.7876    0.0868 1 125
  92 218  1665.6602    0.0183 1 126
  92 219  1672.3398    0.0508 1 127
  92 223  1702.0901    0.0711 1 131
  92 224  1710.2864    0.0253 1 132
  92 225  1716.6940    0.0115 1 133
  92 226  1724.8138    0.0131 1 134
  92 227  1731.1919    0.0168 1 135
  92 228  1739.0607    0.0150 1 136
  92 229  1745.1460    0.0060 1 137
  92 230  1752.8131    0.0048 1 138
  92 231  1758.6908    0.0030 1 139
  92 232  1765.9650    0.0021 1 140
  92 233  1771.7200    0.0026 1 141
  92 234  1778.5643    0.0019 1 142
  92 235  1783.8619    0.0019 1 143
  92 236  1790.4075    0.0019 1 144
  92 237  1795.5331    0.0019 1 145
  92 238  1801.6876    0.0019 1 146
  92 239  1806.4939    0.0019 1 147
  92 240  1812.4238    0.0050 1 148
  93 225  1711.7010    0.0715 1 132
  93 227  1726.8696    0.0724 1 134
  93 228  1733.9071    0.0506 1 135
  93 229  1741.7948    0.0868 1 136
  93 230  1748.4093    0.0513 1 137
  93 231  1756.0913    0.0506 1 138
  93 233  1769.9087    0.0510 1 140
  93 234  1775.9720    0.0084 1 141
  93 235  1782.9556    0.0019 1 142
  93 236  1788.6992    0.0505 1 143
  93 237  1795.2693    0.0019 1 144
  93 238  1800.7577    0.0019 1 145
  93 239  1806.9729    0.0022 1 146
  93 240  1812.0417    0.0151 1 147
  93 241  1818.1661    0.0709 1 148
  93 242  1823.0809    0.1999 1 149
  94 228  1730.6418    0.0308 1 134
  94 229  1737.3989    0.0513 1 135
  94 230  1745.9296    0.0152 1 136
  94 231  1752.6492    0.0263 1 137
  94 232  1760.6403    0.0181 1 138
  94 233  1767.0254    0.0503 1 139
  94 234  1774.7987    0.0070 1 140
  94 235  1781.0352    0.0207 1 141
  94 236  1788.3933    0.0021 1 142
  94 237  1794.2671    0.0021 1 143
  94 238  1801.2668    0.0019 1 144
  94 239  1806.9130    0.0019 1 145
  94 240  1813.4471    0.0019 1 146
  94 241  1818.6886    0.0019 1 147
  94 242  1824.9984    0.0019 1 148
  94 243  1830.0327    0.0032 1 149
  94 244  1836.0538    0.0051 1 150
  94 245  1840.7526    0.0145 1 151
  94 246  1846.6069    0.0153 1 152
  95 235  1777.8109    0.0522 1 140
  95 238  1798.2261    0.0507 1 143
  95 239  1805.3287    0.0024 1 144
  95 240  1811.2800    0.0139 1 145
  95 241  1817.9271    0.0019 1 146
  95 242  1823.4650    0.0019 1 147
  95 243  1829.8296    0.0022 1 148
  95 244  1835.1962    0.0022 1 149
  95 245  1841.2487    0.0034 1 150
  95 246  1846.2251    0.0182 1 151
  96 233  1758.2211    0.0718 1 137
  96 234  1766.8604    0.0183 1 138
  96 236  1781.8621    0.0271 1 140
  96 237  1788.5505    0.0709 1 141
  96 238  1796.4242    0.0124 1 142
  96 239  1802.7911    0.0540 1 143
  96 240  1810.2911    0.0022 1 144
  96 241  1816.3774    0.0022 1 145
  96 242  1823.3469    0.0019 1 146
  96 243  1829.0399    0.0022 1 147
  96 244  1835.8411    0.0020 1 148
  96 245  1841.3615    0.0022 1 149
  96 246  1847.8191    0.0020 1 150
  96 247  1852.9750    0.0044 1 151
  96 248  1859.1879    0.0050 1 152
  96 249  1863.9011    0.0050 1 153
  96 250  1869.7338    0.0113 1 154
  96 251  1874.1451    0.0228 1 155
  97 243  1826.7501    0.0049 1 146
  97 244  1832.7970    0.0144 1 147
  97 245  1839.7682    0.0022 1 148
  97 246  1845.6866    0.0600 1 149
  97 247  1852.2357    0.0054 1 150
  97 249  1864.0195    0.0027 1 152
  97 250  1868.9890    0.0040 1 153
  97 251  1874.7830    0.0110 1 154
  98 237  1778.2968    0.0875 1 139
  98 240  1802.4398    0.0288 1 142
  98 242  1817.2031    0.0131 1 144
  98 244  1831.2581    0.0029 1 146
  98 245  1837.4147    0.0027 1 147
  98 246  1844.7808    0.0022 1 148
  98 247  1850.8414    0.0153 1 149
  98 248  1857.7756    0.0052 1 150
  98 249  1863.3611    0.0022 1 151
  98 250  1869.9862    0.0020 1 152
  98 251  1875.0935    0.0045 1 153
  98 252  1881.2667    0.0050 1 154
  98 253  1886.0710    0.0061 1 155
  98 254  1892.1027    0.0122 1 156
  99 247  1847.5847    0.0195 1 148
  99 251  1873.9348    0.0060 1 152
  99 252  1879.2241    0.0501 1 153
  99 253  1885.5759    0.0025 1 154
  99 254  1890.6691    0.0043 1 155
  99 255  1896.6423    0.0110 1 156
 100 246  1837.1218    0.0155 1 146
 100 248  1851.5581    0.0084 1 148
 100 249  1858.0018    0.0062 1 149
 100 250  1865.5203    0.0080 1 150
 100 251  1871.7120    0.0153 1 151
 100 252  1878.9186    0.0058 1 152
 100 253  1884.4586    0.0035 1 153
 100 254  1890.9744    0.0028 1 154
 100 255  1896.1497    0.0048 1 155
 100 256  1902.5352    0.0072 1 156
 100 257  1907.5031    0.0064 1 157
 101 251  1867.9169    0.0188 1 150
 101 255  1894.3247    0.0066 1 154
 101 256  1899.6306    0.0709 1 155
 101 257  1906.3140    0.0028 1 156
 101 258  1911.6934    0.0046 1 157
 102 252  1871.3047    0.0093 1 150
 102 253  1877.8831    0.0071 1 151
 102 254  1885.5898    0.0099 1 152
 102 255  1891.5793    0.0148 1 153
 102 256  1898.6327    0.0079 1 154
 102 257  1904.2777    0.0069 1 155
 103 255  1887.6570    0.0176 1 152
 103 256  1893.9290    0.0829 1 153
 104 256  1890.6748    0.0179 1 152
 104 257  1897.0961    0.0108 1 153
 104 258  1904.6930    0.0320 1 154
 104 261  1923.9257    0.0365 1 157
 105 259  1906.3337    0.0531 1 154
 105 260  1913.0330    0.0884 1 155
 106 260  1909.0698    0.0205 1 154
 106 261  1915.6782    0.0185 1 155
 108 264  1926.7750    0.0288 1 156
 108 265  1933.2383    0.0533 1 157
 110 269  1950.0985    0.0570 1 159
